,voter_id,alternative_id,rate
1550,231,486,2.3751382272363855
1551,229,487,2.9871310209843127
1552,230,487,3.102611977569671
1553,231,487,3.040316700553538
1554,229,488,2.9826116811742454
1555,230,488,3.0490568198094103
1556,231,488,2.974833570001352
1557,229,489,3.720304662117833
1558,230,489,3.7310290790281258
1559,231,489,3.6841341559734135
1560,229,490,2.4319900606549734
1561,230,490,2.478354332455887
1562,231,490,2.2447705033742213
1563,229,491,2.5600506834778867
1564,230,491,2.6758592723137906
1565,231,491,2.5769638418430745
1566,229,492,3.2834951320349886
1567,230,492,3.2994039370664354
1568,231,492,3.315188534161318
1569,229,493,3.1605422755182726
1570,230,493,3.281773549257759
1571,231,493,3.215952357605391
1572,229,494,3.9222366507286277
1573,230,494,3.8966924216015597
1574,231,494,3.957154774615869
1575,229,495,3.4410710234029698
1576,230,495,3.3977595765951607
1577,231,495,3.3668931615011055
1578,229,496,2.4409638040867976
1579,230,496,2.633114415464422
1580,231,496,2.455389865759433
1581,229,497,2.8450134594756573
1582,230,497,2.9435075592899054
1583,231,497,2.830513154849253
1584,229,498,3.131182235204665
1585,230,498,3.155849637629258
1586,231,498,3.0334871472694616
1587,229,499,1.5846800902904987
1588,230,499,1.840379951234183
1589,231,499,1.5927987661015979
1590,229,500,1.5827663766014723
1591,230,500,1.8069332109152079
1592,231,500,1.64413975268882
1593,229,501,3.0155209206993887
1594,230,501,3.1253183029250065
1595,231,501,3.0112690182936483
1596,229,502,2.324417411036878
1597,230,502,2.4700269466906573
1598,231,502,2.3694666132963635
1599,229,503,3.4280079522433002
1600,230,503,3.4248281159594245
1601,231,503,3.392420105282237
1602,229,504,3.2481806487278027
1603,230,504,3.3804430880123926
1604,231,504,3.1950769082838018
1605,229,505,3.0338398190656957
1606,230,505,3.129012834938712
1607,231,505,3.0072864068952105
1608,229,506,3.2322205469321665
1609,230,506,3.2381288622294195
1610,231,506,3.199757899747561
1611,229,507,3.790174856217751
1612,230,507,3.7919215118160796
1613,231,507,3.768139446308732
1614,229,508,3.015345506959701
1615,230,508,3.008510174517512
1616,231,508,2.9218596203641596
1617,229,509,2.5480399487653993
1618,230,509,2.66554762179264
1619,231,509,2.5025530574235253
1620,229,510,2.9061602978841954
1621,230,510,3.0005010036118183
1622,231,510,2.758302005974149
1623,229,511,2.4874900837243366
1624,230,511,2.579732464593126
1625,231,511,2.289568158660937
1626,229,512,2.7317236650186025
1627,230,512,2.8305445394963655
1628,231,512,2.699448569657675
1629,229,513,1.942916280126846
1630,230,513,2.147939915113769
1631,231,513,1.9915102212530527
1632,229,514,2.5416567456390213
1633,230,514,2.6089853145458517
1634,231,514,2.489111962952349
1635,229,515,1.5803370033437218
1636,230,515,1.844743234906883
1637,231,515,1.6328392337079536
1638,229,516,2.7275506610495164
1639,230,516,2.822822631223315
1640,231,516,2.7279142969254098
1641,229,517,1.497265782125346
1642,230,517,1.7165767471625026
1643,231,517,1.5080283143632578
1644,229,518,3.1954245338656846
1645,230,518,3.268004340224948
1646,231,518,3.12546820274662
1647,229,519,2.6605602630840184
1648,230,519,2.711113317802624
1649,231,519,2.6067554530372714
1650,229,520,2.19913802866927
1651,230,520,2.2846646769702526
1652,231,520,2.2122461307894117
1653,229,521,1.9329124570983913
1654,230,521,2.0566621275230323
1655,231,521,1.936784378013331
1656,229,522,2.8922996742880245
1657,230,522,2.94197416724552
1658,231,522,2.849637793597806
1659,229,523,2.2177618044327505
1660,230,523,2.287466944672655
1661,231,523,2.1087355867373287
1662,229,524,3.554976934524834
1663,230,524,3.5732425650871242
1664,231,524,3.518368391257717
1665,229,525,2.1433993038403694
1666,230,525,2.308360527180259
1667,231,525,2.1749940139987123
1668,229,526,3.2268092588808077
1669,230,526,3.3878056878683713
1670,231,526,3.2577553296174773
1671,229,527,3.3170467575064135
1672,230,527,3.4860807900515445
1673,231,527,3.257278009897838
1674,229,528,3.368716567444097
1675,230,528,3.457305133642795
1676,231,528,3.3745968572014307
1677,229,529,2.2643549998157937
1678,230,529,2.4058391985855656
1679,231,529,2.2332717377380362
1680,229,530,3.4410710234029698
1681,230,530,3.3977595765951607
1682,231,530,3.3668931615011055
1683,229,531,2.916518898573442
1684,230,531,3.0024262433189057
1685,231,531,2.9275757667011133
1686,229,532,1.8049807406426392
1687,230,532,2.0260474855320023
1688,231,532,1.8179176740282996
1689,229,533,1.3190602081608513
1690,230,533,1.6620845471346686
1691,231,533,1.3990270107615579
1692,229,534,1.6736632200799095
1693,230,534,1.8837140087591233
1694,231,534,1.7303806745234822
1695,229,535,1.4399794836327053
1696,230,535,1.6922196462078452
1697,231,535,1.4590564107381037
1698,229,536,1.8551394301142259
1699,230,536,2.0389996415636693
1700,231,536,1.9247238982960706
1701,229,537,1.5399791013485453
1702,230,537,1.820081441670724
1703,231,537,1.5799484009072078
1704,229,538,1.4066489615411994
1705,230,538,1.675205415953878
1706,231,538,1.4555239503795578
1707,229,539,3.015345506959701
1708,230,539,3.008510174517512
1709,231,539,2.9218596203641596
1710,229,540,2.435786771356971
1711,230,540,2.5559329765751717
1712,231,540,2.486229655662235
1713,229,541,3.031125936191172
1714,230,541,3.1195860909143303
1715,231,541,2.864395760308719
1716,229,542,2.7909886146198573
1717,230,542,2.8245270434519814
1718,231,542,2.7102881174535005
1719,229,543,2.395343868060786
1720,230,543,2.5125858476668523
1721,231,543,2.3285987071889735
1722,229,544,3.2958084742447857
1723,230,544,3.116536730493811
1724,231,544,2.813024536054994
1725,229,545,1.7655662840348092
1726,230,545,2.0113179136369452
1727,231,545,1.7501165770024105
1728,229,546,3.4242216372356764
1729,230,546,3.5443199636628275
1730,231,546,3.3148009742915683
1731,229,547,2.4249634118520405
1732,230,547,2.555448349351101
1733,231,547,2.4118697838615852
1734,229,548,3.1744236481185113
1735,230,548,3.2690279650760634
1736,231,548,3.156289480755506
1737,229,549,2.487925906333479
1738,230,549,2.5745462679385893
1739,231,549,2.5354416671329
1740,229,550,3.155660412239635
1741,230,550,3.20542827059886
1742,231,550,3.1457831357337254
1743,229,551,3.0496960881064776
1744,230,551,3.108671463839119
1745,231,551,3.02979010715504
1746,229,552,3.244693973925071
1747,230,552,3.304914583974876
1748,231,552,3.361070208430229
1749,229,553,3.024244274410072
1750,230,553,3.000335750972676
1751,231,553,2.9553734890601504
1752,229,554,3.1882218089293524
1753,230,554,3.225487348664113
1754,231,554,3.1749930910607747
1755,229,555,2.7497860946922303
1756,230,555,2.755381561111302
1757,231,555,2.686914626608214
1758,229,556,3.752889169397993
1759,230,556,3.7579798139340874
1760,231,556,3.7261721036665882
1761,229,557,2.5263366506494207
1762,230,557,2.586621053336443
1763,231,557,2.4838309189312464
1764,229,558,3.6390498847905746
1765,230,558,3.6590380577287474
1766,231,558,3.5257110569517467
1767,229,559,2.2280339185192335
1768,230,559,2.371537838229153
1769,231,559,2.235617350159466
1770,229,560,2.173509402214589
1771,230,560,2.3274622157241285
1772,231,560,2.259902483445888
1773,229,561,3.0373136543092456
1774,230,561,3.1610442235323895
1775,231,561,3.0019323788974734
1776,229,562,3.0373136543092456
1777,230,562,3.1610442235323895
1778,231,562,3.0019323788974734
1779,229,563,3.685684798173023
1780,230,563,3.6660954676039497
1781,231,563,3.5524862146907386
1782,229,564,1.6165308607085995
1783,230,564,1.893696631129409
1784,231,564,1.65467430906359
1785,229,565,3.4644376623076485
1786,230,565,3.5117494043727326
1787,231,565,3.3506448469905266
1788,229,566,3.3423193744592314
1789,230,566,3.3681615128240106
1790,231,566,3.35761277658556
1791,229,567,2.9058111728721596
1792,230,567,2.955126813133521
1793,231,567,2.855459641719452
1794,229,568,2.775898862315612
1795,230,568,2.9365716953650334
1796,231,568,2.822938510587909
1797,229,569,3.2227220355886557
1798,230,569,3.3696430793229655
1799,231,569,3.2530721383336054
1800,229,570,3.081502907077069
1801,230,570,3.0604523418877965
1802,231,570,2.9973142392885603
1803,229,571,3.096450213173023
1804,230,571,3.1752770287738916
1805,231,571,3.0284133163519344
1806,229,572,3.4958128890206237
1807,230,572,3.4156569659550864
1808,231,572,3.417668556934832
1809,229,573,3.48771848629007
1810,230,573,3.4760306201949605
1811,231,573,3.430772020557444
1812,229,574,3.0316235669319327
1813,230,574,3.119466514021256
1814,231,574,2.9766205942615858
1815,229,575,3.117931058042251
1816,230,575,3.156646498314742
1817,231,575,3.089060241204384
1818,229,576,2.195589881288283
1819,230,576,2.424975432260482
1820,231,576,2.2219790749760517
1821,229,577,2.362408134949922
1822,230,577,2.4359903617558065
1823,231,577,2.3338405179136483
1824,229,578,2.925652251173089
1825,230,578,3.0123482900868987
1826,231,578,2.9164366290560104
1827,229,579,3.8486151005856892
1828,230,579,3.884272383498854
1829,231,579,3.8026842882607594
1830,229,580,3.1982453032090032
1831,230,580,3.3195382204769204
1832,231,580,3.1698206278843277
1833,229,581,2.410861067359148
1834,230,581,2.5718516020370323
1835,231,581,2.425824048858016
1836,229,582,2.8794885669946146
1837,230,582,2.996062806566816
1838,231,582,2.8364751327475215
1839,229,583,2.8254868522411054
1840,230,583,2.8624273406768
1841,231,583,2.7934025167186554
1842,229,584,2.9474645632103775
1843,230,584,3.0039630026536033
1844,231,584,2.948274597411753
1845,229,585,3.6125563683518354
1846,230,585,3.7288970539300066
1847,231,585,3.6003824512854505
1848,229,586,3.11504999702316
1849,230,586,3.158235390647482
1850,231,586,3.078622055129104
1851,229,587,2.856277137015562
1852,230,587,2.8592287718264746
1853,231,587,2.8232643874766756
1854,229,588,3.1652368115468987
1855,230,588,3.252809827419915
1856,231,588,3.146037785341326
1857,229,589,3.263594376554033
1858,230,589,3.419378409099164
1859,231,589,3.203055035688949
1860,229,590,2.891768139112873
1861,230,590,2.9857201039348027
1862,231,590,2.875213059446027
1863,229,591,2.5255956789261567
1864,230,591,2.5585620174562798
1865,231,591,2.445186917846307
1866,229,592,3.027642725141956
1867,230,592,3.140255663178079
1868,231,592,3.077146120057188
1869,229,593,3.0270240187241613
1870,230,593,3.065824230017588
1871,231,593,2.9891639759871
1872,229,594,2.392635547886407
1873,230,594,2.4533328609732004
1874,231,594,2.2138485066239633
1875,229,595,2.447507652625905
1876,230,595,2.5438667602522758
1877,231,595,2.39281166164344
1878,229,596,1.6652262913386204
1879,230,596,1.9344152826180137
1880,231,596,1.6979018016261982
1881,229,597,1.593012583559179
1882,230,597,1.794163791767158
1883,231,597,1.6303229789488496
1884,229,598,2.200184449562944
1885,230,598,2.3236655632659367
1886,231,598,2.157885257313291
1887,229,599,2.087680093210538
1888,230,599,2.1959220415995273
1889,231,599,2.1019997209268357
1890,229,600,2.392688994811909
1891,230,600,2.4500793584702887
1892,231,600,2.3834307700102295
1893,229,601,1.8675493380823374
1894,230,601,2.098865598005323
1895,231,601,1.8979032120056067
1896,229,602,2.242414266864823
1897,230,602,2.428746395231816
1898,231,602,2.234209644714752
1899,229,603,2.8277013228312793
1900,230,603,2.955037535738609
1901,231,603,2.8723633769044574
1902,229,604,2.6348162694546926
1903,230,604,2.7341928902534667
1904,231,604,2.600505388444182
1905,229,605,2.467056054763075
1906,230,605,2.4832820774003266
1907,231,605,2.307671040174366
1908,229,606,3.1653936060002916
1909,230,606,3.182091542031055
1910,231,606,3.0986574610845863
1911,229,607,3.016588564167033
1912,230,607,3.1321637241704283
1913,231,607,3.014238371163002
1914,229,608,2.7365100145685717
1915,230,608,2.8292787920892595
1916,231,608,2.706338302064312
1917,229,609,1.5032769608285075
1918,230,609,1.7883724464561954
1919,231,609,1.528994441493356
1920,229,610,2.2187120956583666
1921,230,610,2.2984106762406213
1922,231,610,2.0950892930463683
1923,229,611,1.8050980302744783
1924,230,611,2.024154033067741
1925,231,611,1.8381949687732806
1926,229,612,3.774879045835222
1927,230,612,3.7054212316874757
1928,231,612,3.6213483155609762
1929,229,613,2.7604959398691435
1930,230,613,2.8694964832545122
1931,231,613,2.7334942979955064
1932,229,614,2.992878073015634
1933,230,614,3.108430321159447
1934,231,614,3.015416743952655
1935,229,615,1.582752115823955
1936,230,615,1.8790478886947801
1937,231,615,1.6615751269145456
1938,229,616,2.804822299902412
1939,230,616,2.9159086896779347
1940,231,616,2.848475706490957
1941,229,617,2.353223804617611
1942,230,617,2.468253296755009
1943,231,617,2.3217064989654044
1944,229,618,2.925661370660604
1945,230,618,2.9369266322184653
1946,231,618,2.7810923835041432
1947,229,619,3.082810654923675
1948,230,619,3.1538683532867338
1949,231,619,3.007762951719499
1950,229,620,3.826119003669804
1951,230,620,3.798574774542736
1952,231,620,3.8630371275570456
1953,229,621,2.4375372340554664
1954,230,621,2.4874245021516725
1955,231,621,2.2582802754505487
1956,229,622,2.284725837817802
1957,230,622,2.5076173556581853
1958,231,622,2.3569416227049755
1959,229,623,2.9888131306652026
1960,230,623,3.0950116896367468
1961,231,623,2.9814059226409246
1962,229,624,3.194451454557778
1963,230,624,3.202366330554357
1964,231,624,3.0855737365639286
1965,229,625,3.435302821728228
1966,230,625,3.412047361684988
1967,231,625,3.306398229766319
1968,229,626,2.854882619772179
1969,230,626,2.903153500159955
1970,231,626,2.8476281554374956
1971,229,627,2.6255531191900556
1972,230,627,2.6059112474500274
1973,231,627,2.4812189462252707
1974,229,628,2.431216479661985
1975,230,628,2.6140379231429054
1976,231,628,2.441588633284547
1977,229,629,3.1549991320681254
1978,230,629,3.220685654159024
1979,231,629,3.077876325810899
1980,229,630,3.004805371489904
1981,230,630,3.0679309793636165
1982,231,630,2.9789888059818344
1983,229,631,3.0015151354258034
1984,230,631,3.0987271513949985
1985,231,631,2.995711532584967
1986,229,632,2.952449790542813
1987,230,632,2.997524821015004
1988,231,632,2.9242768185425225
1989,229,633,3.038438375380998
1990,230,633,3.0966558681742153
1991,231,633,3.0755738285197163
1992,229,634,2.276385471011806
1993,230,634,2.4434259918913064
1994,231,634,2.2865013492680353
1995,229,635,2.925661370660604
1996,230,635,2.9369266322184653
1997,231,635,2.7810923835041432
1998,229,636,2.9826116811742454
1999,230,636,3.0490568198094103
2000,231,636,2.974833570001352
2001,229,637,3.010141772476685
2002,230,637,3.052494164306131
2003,231,637,2.9999314388476574
2004,229,638,2.443204346369259
2005,230,638,2.4955686181701733
2006,231,638,2.251984789088507
2007,229,639,3.248191965574353
2008,230,639,3.297427828370827
2009,231,639,3.186289605106728
2010,229,640,2.9465750765343333
2011,230,640,3.114233945068646
2012,231,640,3.0306602949296675
2013,229,641,3.009135285664261
2014,230,641,3.1487686487903295
2015,231,641,3.0236613467037943
2016,229,642,2.392635547886407
2017,230,642,2.4533328609732004
2018,231,642,2.2138485066239633
2019,229,643,2.8687690192577064
2020,230,643,2.9389465070109835
2021,231,643,2.893799638158094
2022,229,644,2.9284716742872203
2023,230,644,2.942790930766738
2024,231,644,2.8537231924509787
2025,229,645,2.833067973367394
2026,230,645,3.0187194798637584
2027,231,645,2.9370876636785543
2028,229,646,3.3975447259823457
2029,230,646,3.3750743501614235
2030,231,646,3.3624160199946527
2031,229,647,3.1954245338656846
2032,230,647,3.268004340224948
2033,231,647,3.12546820274662
2034,229,648,3.5732865867999255
2035,230,648,3.628172289060628
2036,231,648,3.5925052019344506
2037,229,649,2.9098532530271184
2038,230,649,2.897777165475621
2039,231,649,2.955276135661896
2040,229,650,2.6632994208062923
2041,230,650,2.708706689688699
2042,231,650,2.617863960415737
2043,229,651,1.9298826210648896
2044,230,651,2.0796327937056662
2045,231,651,1.9356820621266668
2046,229,652,2.4929400581975
2047,230,652,2.5845139448032928
2048,231,652,2.428134236274156
2049,229,653,2.473608307603054
2050,230,653,2.5426122988801834
2051,231,653,2.5160521057446124
2052,229,654,2.459066358095578
2053,230,654,2.487698828495292
2054,231,654,2.3843182706245005
2055,229,655,2.092033756906106
2056,230,655,2.23807048034524
2057,231,655,2.0958960471238224
2058,229,656,2.1947387664054543
2059,230,656,2.3492938269081702
2060,231,656,2.2655942304837433
2061,229,657,2.36946007141196
2062,230,657,2.4375485707963263
2063,231,657,2.309988578423513
2064,229,658,2.8277686038556515
2065,230,658,2.897612450048504
2066,231,658,2.7685288487022617
2067,229,659,2.7157748727394995
2068,230,659,2.679078000243884
2069,231,659,2.5928462860788106
2070,229,660,2.695805617155705
2071,230,660,2.7006744341764386
2072,231,660,2.5681840550429347
2073,229,661,2.575451545504646
2074,230,661,2.5889412923902784
2075,231,661,2.492730224570422
2076,229,662,2.8913480100362605
2077,230,662,2.990399261440563
2078,231,662,2.904423580426074
2079,229,663,3.1563533721416706
2080,230,663,3.200216964799087
2081,231,663,3.0060720799975496
2082,229,664,2.1859072385362164
2083,230,664,2.3318557045299015
2084,231,664,2.185874954113907
2085,229,665,1.6224404170346136
2086,230,665,1.8312416404799636
2087,231,665,1.6746289139919195
2088,229,666,3.0156114122619946
2089,230,666,3.026703283597267
2090,231,666,2.871722655232073
2091,229,667,2.981117838190845
2092,230,667,3.005983316285005
2093,231,667,2.910838752572419
2094,229,668,3.4435926338474117
2095,230,668,3.4696145313943085
2096,231,668,3.2942807245568853
2097,229,669,2.926915971312894
2098,230,669,2.9529177307401695
2099,231,669,2.9121105220795167
2100,229,670,2.8724521589305754
2101,230,670,2.8545227573597023
2102,231,670,2.7900456404091156
2103,229,671,2.9181125091024263
2104,230,671,2.9624687247467376
2105,231,671,2.8437040633853763
2106,229,672,1.8516354941885387
2107,230,672,2.132560319080347
2108,231,672,1.8944199459429787
2109,229,673,2.79883475366636
2110,230,673,2.8433464837273386
2111,231,673,2.7905315254783085
2112,229,674,1.4872059191985114
2113,230,674,1.778556017562391
2114,231,674,1.5243925343324942
2115,229,675,2.7166829709410467
2116,230,675,2.8520743726079956
2117,231,675,2.6765303765141266
2118,229,676,1.918437960296574
2119,230,676,2.0302736285901752
2120,231,676,1.861933580273405
2121,229,677,2.1989257185931486
2122,230,677,2.365169441193597
2123,231,677,2.3021716136772614
2124,229,678,2.3656737477491516
2125,230,678,2.4152321761328066
2126,231,678,2.2911313354219836
2127,229,679,1.685102498940246
2128,230,679,1.903793157613976
2129,231,679,1.6251306262800314
2130,229,680,3.0069073335775296
2131,230,680,3.0646802875883243
2132,231,680,2.946800835886813
2133,229,681,3.186071129990244
2134,230,681,3.1863144064432007
2135,231,681,3.126582464183708
2136,229,682,3.3270250140885014
2137,230,682,3.322025428474179
2138,231,682,3.279884356710524
2139,229,683,3.7485000424722825
2140,230,683,3.8031647428330184
2141,231,683,3.703274575042851
2142,229,684,1.7389761567293194
2143,230,684,2.008704477540413
2144,231,684,1.7699932342104359
2145,229,685,3.152359319720438
2146,230,685,3.158233931964416
2147,231,685,3.0090555219125243
2148,229,686,3.1464348733288063
2149,230,686,3.2839760090449412
2150,231,686,3.1251384164523492
2151,229,687,3.3808985055795038
2152,230,687,3.416329943585455
2153,231,687,3.21277107104192
2154,229,688,1.169966823759456
2155,230,688,1.6017030599540254
2156,231,688,1.2585103991561941
2157,229,689,2.5460531594103224
2158,230,689,2.543202519522695
2159,231,689,2.50939548833693
2160,229,690,3.586455197260293
2161,230,690,3.635713903581352
2162,231,690,3.506315160102609
2163,229,691,1.6017578915052069
2164,230,691,1.8751447749342864
2165,231,691,1.6408040969534234
2166,229,692,3.30438892831906
2167,230,692,3.3193278233029284
2168,231,692,3.292742061501501
2169,229,693,2.909765793592534
2170,230,693,3.0274340590734834
2171,231,693,2.971507143334282
2172,229,694,3.118212783554337
2173,230,694,3.147878980563935
2174,231,694,2.979820523806714
2175,229,695,2.964836361609888
2176,230,695,3.058058511670495
2177,231,695,2.9335271518537387
2178,229,696,3.1371594542323953
2179,230,696,3.2023876429899594
2180,231,696,3.0629009457144654
2181,229,697,3.728099599431009
2182,230,697,3.7539827216826662
2183,231,697,3.698025634018349
2184,229,698,2.98823249387704
2185,230,698,3.036941241730821
2186,231,698,2.9620272859182424
2187,229,699,1.8542146017693102
2188,230,699,2.0752146799920066
2189,231,699,1.8590318381852735
2190,229,700,3.04650365857312
2191,230,700,3.119772955090709
2192,231,700,3.0419044068667613
2193,229,701,3.136261425896289
2194,230,701,3.234639076187175
2195,231,701,3.120127258533284
2196,229,702,3.3423193744592314
2197,230,702,3.3681615128240106
2198,231,702,3.35761277658556
2199,229,703,2.9741771766500515
2200,230,703,3.0017393619774895
2201,231,703,2.9975996969474754
2202,229,704,3.144434873328806
2203,230,704,3.2819760090449415
2204,231,704,3.1231384164523495
2205,229,705,3.438885044918501
2206,230,705,3.381855250951079
2207,231,705,3.3221327178995184
2208,229,706,2.396295275068085
2209,230,706,2.5802989267442378
2210,231,706,2.411469094615322
2211,229,707,3.1882218089293524
2212,230,707,3.225487348664113
2213,231,707,3.1749930910607747
2214,229,708,3.223017499472525
2215,230,708,3.153814860762323
2216,231,708,3.128903982604761
2217,229,709,2.980686187645444
2218,230,709,3.142989395802398
2219,231,709,3.0555657456634204
2220,229,710,3.8395771037477258
2221,230,710,3.8797167443938174
2222,231,710,3.82786176681556
2223,229,711,3.129626964392303
2224,230,711,3.14059881227383
2225,231,711,3.0659672031810876
2226,229,712,2.636890434045575
2227,230,712,2.728212536382013
2228,231,712,2.6205048252052388
2229,229,713,3.2227321711955463
2230,230,713,3.331989650571402
2231,231,713,3.284329418584183
2232,229,714,2.9081524284114963
2233,230,714,2.927971305473986
2234,231,714,2.784762327162874
2235,229,715,3.125828463849774
2236,230,715,3.2390718398286333
2237,231,715,3.0444479029811675
2238,229,716,3.0338398190656957
2239,230,716,3.129012834938712
2240,231,716,3.0072864068952105
2241,229,717,3.3116479051558243
2242,230,717,3.3552999470903413
2243,231,717,3.1591404510298604
2244,229,718,3.23318143815226
2245,230,718,3.3051116496925235
2246,231,718,3.2606583794278667
2247,229,719,3.6927531224430004
2248,230,719,3.7398733672255977
2249,231,719,3.582822486994718
2250,229,720,3.060648635362485
2251,230,720,3.0990863426140267
2252,231,720,3.036359003522928
2253,229,721,2.65538893881941
2254,230,721,2.645222869930968
2255,231,721,2.557577992009817
2256,229,722,3.4927649178138314
2257,230,722,3.448323188478918
2258,231,722,3.3455232737114833
2259,229,723,2.545630793072239
2260,230,723,2.699244989915815
2261,231,723,2.566899593833841
2262,229,724,1.6652262913386204
2263,230,724,1.9344152826180137
2264,231,724,1.6979018016261982
2265,229,725,2.6323985532926497
2266,230,725,2.6831471357393415
2267,231,725,2.5718052817074417
2268,229,726,2.2247458957637782
2269,230,726,2.4038628811486356
2270,231,726,2.194976143816904
2271,229,727,2.8103914287889284
2272,230,727,2.822399529302672
2273,231,727,2.6797676453679906
2274,229,728,2.5778601603227473
2275,230,728,2.6353995021516727
2276,231,728,2.42741781210744
2277,229,729,1.807031860969807
2278,230,729,1.97923733688335
2279,231,729,1.8860870377506336
2280,229,730,2.618677801943706
2281,230,730,2.7359857648004438
2282,231,730,2.624244001617558
2283,229,731,1.8523477047769805
2284,230,731,2.082673436500834
2285,231,731,1.9117456797320935
2286,229,732,1.488390060456722
2287,230,732,1.7255997944611952
2288,231,732,1.5413415585772012
2289,229,733,3.4203681435026527
2290,230,733,3.5041755305600395
2291,231,733,3.4115634088268805
2292,229,734,3.0023835698610326
2293,230,734,3.012608612559574
2294,231,734,2.9610118918696817
2295,229,735,2.6267285589530585
2296,230,735,2.7235852812338526
2297,231,735,2.6385420564990048
2298,229,736,3.091578052438441
2299,230,736,3.1645139510549787
2300,231,736,3.0046164515856453
2301,229,737,3.5068446802107522
2302,230,737,3.4882357995130326
2303,231,737,3.3806569778809497
2304,229,738,3.0338398190656957
2305,230,738,3.129012834938712
2306,231,738,3.0072864068952105
2307,229,739,2.5747981796156214
2308,230,739,2.6628790996356737
2309,231,739,2.5758214090259433
2310,229,740,3.0591926968743834
2311,230,740,3.1384246336793753
2312,231,740,3.0116400166016972
2313,229,741,2.285797002933992
2314,230,741,2.419924917875473
2315,231,741,2.2598837905793756
2316,229,742,3.494558021493516
2317,230,742,3.602599174872071
2318,231,742,3.4736744501505115
2319,229,743,3.0790836686324825
2320,230,743,3.210484254614645
2321,231,743,3.1062231624081167
2322,229,744,1.5531810260517815
2323,230,744,1.8071178659485856
2324,231,744,1.5729075181350014
2325,229,745,3.443378663180414
2326,230,745,3.4215604612725348
2327,231,745,3.417235464439097
2328,229,746,1.9592519963371056
2329,230,746,2.1356612609655015
2330,231,746,1.9397723524278578
2331,229,747,3.500131041919842
2332,230,747,3.455624416381623
2333,231,747,3.3425134516955994
2334,229,748,3.3533252109002105
2335,230,748,3.5234488989522004
2336,231,748,3.39212720321172
2337,229,749,4.0329625052875056
2338,230,749,4.021805291942361
2339,231,749,4.069576007326008
2340,229,750,3.2695186189782754
2341,230,750,3.433515695001667
2342,231,750,3.212434745833876
2343,229,751,3.2474532448739857
2344,230,751,3.304490816793817
2345,231,751,3.2374845182926353
2346,229,752,3.3387738657589434
2347,230,752,3.4044718466571124
2348,231,752,3.291089688344563
2349,229,753,3.400346005094209
2350,230,753,3.4839311796643258
2351,231,753,3.337838474167272
2352,229,754,3.390237408729482
2353,230,754,3.423640552216449
2354,231,754,3.258520429702783
2355,229,755,3.1652368115468987
2356,230,755,3.252809827419915
2357,231,755,3.146037785341326
2358,229,756,3.7250454364636267
2359,230,756,3.7017959837948373
2360,231,756,3.6472460454103866
2361,229,757,3.585932720490457
2362,230,757,3.5499991144048435
2363,231,757,3.4424863144833475
2364,229,758,2.843044606371486
2365,230,758,2.8779704092163043
2366,231,758,2.757926541175763
2367,229,759,3.8138471078707927
2368,230,759,3.8603909605093816
2369,231,759,3.7872115787215783
2370,229,760,2.512527657133359
2371,230,760,2.7109803714647396
2372,231,760,2.5513873359602064
2373,229,761,3.7822728169494946
2374,230,761,3.8191262643434727
2375,231,761,3.7578036335514953
2376,229,762,3.390237408729482
2377,230,762,3.423640552216449
2378,231,762,3.258520429702783
2379,229,763,3.4440177515962973
2380,230,763,3.5534459371661304
2381,231,763,3.3870966989647187
2382,229,764,3.5316805250176615
2383,230,764,3.487966424544494
2384,231,764,3.3647687410327465
2385,229,765,3.826667789694851
2386,230,765,3.858330760898353
2387,231,765,3.793059189107051
2388,229,766,3.3391221805971805
2389,230,766,3.495662535315837
2390,231,766,3.4107699839603827
2391,229,767,3.390237408729482
2392,230,767,3.423640552216449
2393,231,767,3.258520429702783
2394,229,768,3.215073052856217
2395,230,768,3.244525139091441
2396,231,768,3.1789493247546834
2397,229,769,3.494558021493516
2398,230,769,3.602599174872071
2399,231,769,3.4736744501505115
2400,229,770,3.542486005800367
2401,230,770,3.6180607520308126
2402,231,770,3.411680955071237
2403,229,771,3.5227527764318065
2404,230,771,3.5822889016118835
2405,231,771,3.5380317090266495
2406,229,772,3.4507190698525263
2407,230,772,3.3924863501536713
2408,231,772,3.38273275649605
2409,229,773,3.034862176600067
2410,230,773,3.0787218747989957
2411,231,773,2.9815873053921034
2412,229,774,3.256571858009752
2413,230,774,3.340152197802197
2414,231,774,3.3074387301587294
2415,229,775,2.811018809035559
2416,230,775,2.975272343839366
2417,231,775,2.8769546585953885
2418,229,776,2.0862188459307767
2419,230,776,2.264884135676926
2420,231,776,2.1033426683883576
2421,229,777,3.630778843248699
2422,230,777,3.6618606272909315
2423,231,777,3.6757808407276036
2424,229,778,3.393428566408646
2425,230,778,3.49391053477317
2426,231,778,3.3898933678343037
2427,229,779,3.603768066115901
2428,230,779,3.603061778268036
2429,231,779,3.4663181233337785
2430,229,780,2.5849971889817214
2431,230,780,2.6660494428806256
2432,231,780,2.5262871385152756
2433,229,781,4.183685225885226
2434,230,781,4.2235107627666455
2435,231,781,4.149528223084106
2436,229,782,3.681501641091119
2437,230,782,3.7542631185025965
2438,231,782,3.6310868669763456
2439,229,783,3.1748297037856514
2440,230,783,3.2955453591620207
2441,231,783,3.200609255437654
2442,229,784,3.5675285600735207
2443,230,784,3.543976279684081
2444,231,784,3.5087853598821908
2445,229,785,4.101697074864008
2446,230,785,4.5493653709319135
